ID,kraken,mapped_bases,error_rate,indel_ratio,insert_size,insert_size_rev,heterozygous_snps
SRR6053018, 54.62, 73.35, 1.584285e-02, 1.584285e-02, 17.49, 266.97, 0.98
SRR6053019, 61.23, 72.08, 1.698245e-02, 1.698245e-02, 33.14, 101.32, 1.04
SRR6053042, 60.55, 71.89, 1.695546e-02, 1.695546e-02, 29.80, 135.19, 0.73
SRR6079207, 58.41, 65.08, 1.633360e-02, 1.0130081300813008, 36.36, 106.54, 1.13
SRR6079208, 56.37, 73.77, 1.568219e-02, 1.568219e-02, 35.74, 109.68, 1.13
SRR6079209, 57.24, 74.39, 1.549944e-02, 1.549944e-02, 35.63, 116.98, 0.95
SRR6079220, 58.78, 72.77, 1.571552e-02, 1.571552e-02, 38.43, 96.02, 0.98
SRR6079221, 56.95, 73.91, 1.553215e-02, 1.553215e-02, 36.43, 111.90, 1.29
SRR6079222, 57.02, 74.24, 1.588458e-02, 1.588458e-02, 40.17, 75.63, 1.23
SRR6079223, 56.61, 71.67, 1.604130e-02, 1.604130e-02, 31.46, 135.29, 0.99
SRR6079360, 56.57, 71.89, 1.543689e-02, 1.543689e-02, 29.87, 163.91, 1.07
SRR6079361, 49.40, 73.42, 1.502308e-02, 1.502308e-02, 29.83, 160.80, 1.22
SRR6079362, 55.49, 73.43, 1.596620e-02, 1.596620e-02, 39.46, 94.12, 1.16
SRR6079363, 57.81, 70.82, 1.582244e-02, 1.582244e-02, 32.08, 145.95, 1.03
SRR6079364, 55.18, 73.91, 1.581752e-02, 1.581752e-02, 31.86, 186.76, 1.15
SRR6079365, 47.62, 58.06, 1.528271e-02, 1.528271e-02, 32.55, 151.91, 7.31
SRR6079367, 55.86, 72.31, 1.622172e-02, 1.622172e-02, 36.01, 112.74, 1.69
SRR6079368, 59.61, 70.83, 1.607246e-02, 1.607246e-02, 34.46, 123.81, 0.96
SRR6079369, 56.74, 71.65, 1.649514e-02, 1.649514e-02, 32.24, 142.22, 1.00
SRR6079420, 57.84, 70.02, 1.663623e-02, 1.663623e-02, 38.88, 84.24, 0.98
SRR6079421, 54.25, 70.80, 1.577986e-02, 1.577986e-02, 12.89, 261.76, 0.99
SRR6079424, 61.04, 73.93, 1.641751e-02, 1.641751e-02, 34.61, 116.38, 1.02
SRR6079425, 55.22, 58.55, 1.631603e-02, 1.631603e-02, 25.86, 200.81, 1.25
SRR6079428, 53.02, 74.98, 1.526614e-02, 1.526614e-02, 14.60, 236.27, 0.98
SRR6079429, 58.25, 62.58, 1.761269e-02, 1.761269e-02, 23.16, 222.02, 1.30
SRR6079440, 57.70, 72.90, 2.127559e-02, 2.127559e-02, 54.71, 44.55, 0.81
SRR6144110, 68.86, 66.84, 2.254900e-02, 2.254900e-02, 34.48, 119.43, 0.93
SRR6144111, 70.53, 67.04, 2.313518e-02, 2.313518e-02, 36.02, 107.11, 1.25
SRR6144112, 71.03, 69.27, 2.261280e-02, 2.261280e-02, 34.38, 131.71, 1.05
SRR6144113, 38.58, 73.33, 9.673057e-03, 9.673057e-03, 34.67, 128.76, 4.86
SRR6144115, 70.43, 67.12, 2.289984e-02, 2.289984e-02, 30.84, 164.93, 1.23
SRR6144116, 62.95, 59.50, 3.615304e-02, 3.615304e-02, 41.99, 74.62, 1.06
SRR6144117, 71.08, 68.53, 2.501569e-02, 2.501569e-02, 34.55, 118.18, 1.35
SRR6144118, 61.12, 58.12, 2.247505e-02, 2.247505e-02, 36.41, 115.85, 1.05
SRR6144119, 70.75, 67.10, 2.294195e-02, 2.294195e-02, 36.96, 98.51, 1.25
SRR6324134, 66.29, 61.28, 2.014961e-02, 2.014961e-02, 29.80, 130.88, 2.95
SRR6324135, 31.02, 74.47, 1.049646e-02, 1.049646e-02, 13.41, 305.83, 0.74
SRR6324138, 60.66, 71.58, 2.167478e-02, 2.167478e-02, 40.15, 73.17, 1.35
SRR6324139, 32.12, 77.81, 1.053462e-02, 1.053462e-02, 12.37, 314.71, 0.55
SRR6367763, 63.23, 71.37, 1.797379e-02, 1.797379e-02, 31.51, 77.75, 0.63
SRR6367764, 56.60, 63.21, 1.584694e-02, 1.0840298673799176, 30.70, 161.83, 0.93
SRR6367805, 62.82, 72.72, 1.890456e-02, 1.890456e-02, 37.19, 63.31, 0.73
SRR6375610, 65.51, 53.47, 2.244366e-02, 1.0595684196924666, 26.80, 205.79, 0.41
SRR6375611, 66.95, 56.78, 2.275344e-02, 1.0076582395275882, 26.96, 178.51, 0.34
SRR6375612, 72.76, 67.67, 2.260775e-02, 2.260775e-02, 37.97, 90.95, 0.38
SRR6375614, 68.40, 60.35, 2.276829e-02, 2.276829e-02, 30.73, 149.25, 0.35
SRR6375615, 67.56, 58.02, 2.244210e-02, 1.026224584103512, 27.00, 190.91, 0.36
SRR6375616, 67.10, 57.83, 2.247480e-02, 1.0364675734279518, 33.23, 146.21, 0.42
SRR6375617, 65.27, 56.52, 2.199714e-02, 2.199714e-02, 32.56, 152.41, 0.45
SRR6375618, 69.33, 62.98, 2.317959e-02, 2.317959e-02, 29.28, 158.87, 0.35
SRR6375619, 65.37, 55.06, 2.266989e-02, 2.266989e-02, 38.15, 109.77, 0.53
SRR6467512, 42.51, 63.49, 1.587959e-02, 1.1384159881569207, 34.00, 126.28, 1.07
SRR6467513, 34.70, 75.97, 9.485616e-03, 9.485616e-03, 27.36, 203.73, 0.99
SRR6467516, 37.44, 73.03, 8.800785e-03, 8.800785e-03, 31.98, 127.45, 1.58
SRR6467517, 42.99, 75.32, 8.846046e-03, 8.846046e-03, 32.44, 140.97, 2.74
SRR6467535, 41.08, 80.81, 9.681869e-03, 9.681869e-03, 45.28, 54.81, 1.61
SRR6473157, 31.48, 66.08, 9.113721e-03, 9.113721e-03, 36.46, 100.61, 2.39
SRR6473355, 55.65, 73.13, 1.546365e-02, 1.546365e-02, 36.29, 102.42, 1.02
SRR6489773, 42.85, 80.85, 1.045074e-02, 1.045074e-02, 21.54, 209.09, 2.85
SRR653723, 1.54, 8.65, 4.964547e-02, 1.1428571428571428, NA, NA, 0.00
SRR653724, 27.29, 70.23, 1.719786e-02, 1.719786e-02, NA, NA, 2.10
SRR653725, 27.35, 68.86, 1.700014e-02, 1.700014e-02, NA, NA, 1.71
SRR653726, 26.64, 71.74, 1.761490e-02, 1.761490e-02, NA, NA, 2.01
SRR653727, 24.13, 64.52, 1.955231e-02, 1.955231e-02, NA, NA, 2.23
SRR653728, 26.24, 68.17, 1.791719e-02, 1.791719e-02, NA, NA, 2.46
SRR653729, 25.31, 64.65, 1.829058e-02, 1.829058e-02, NA, NA, 2.79
SRR653744, 1.48, 8.19, 4.910178e-02, 1.1153846153846154, NA, NA, 0.00
SRR653745, 27.49, 70.44, 1.697837e-02, 1.697837e-02, NA, NA, 2.17
SRR653746, 0.75, 4.91, 4.987747e-02, 1.2857142857142858, NA, NA, 0.00
SRR653747, 26.50, 69.65, 1.765772e-02, 1.765772e-02, NA, NA, 2.42
SRR653748, 26.39, 68.77, 1.788470e-02, 1.788470e-02, NA, NA, 1.98
SRR653749, 26.71, 70.57, 1.758712e-02, 1.758712e-02, NA, NA, 1.90
SRR653758, 16.16, 72.04, 1.749845e-02, 1.749845e-02, NA, NA, 1.03
SRR653760, 15.97, 71.31, 1.659491e-02, 1.659491e-02, NA, NA, 1.10
SRR653761, 15.66, 72.93, 1.735961e-02, 1.735961e-02, NA, NA, 1.00
SRR653762, 8.95, 79.37, 1.011899e-02, 1.011899e-02, NA, NA, 1.68
SRR653763, 8.87, 82.75, 1.030146e-02, 1.030146e-02, NA, NA, 1.62
SRR653764, 9.92, 87.72, 9.260804e-03, 9.260804e-03, NA, NA, 1.63
SRR653765, 9.64, 89.21, 9.491864e-03, 9.491864e-03, NA, NA, 1.30
SRR653768, 28.60, 66.31, 1.809208e-02, 1.809208e-02, NA, NA, 1.36
SRR653769, 28.94, 69.60, 1.787922e-02, 1.787922e-02, NA, NA, 1.44
SRR6820838, 52.24, 75.42, 1.529284e-02, 1.529284e-02, 12.30, 256.86, 0.99
SRR6820839, 59.26, 70.67, 1.598644e-02, 1.598644e-02, 26.55, 213.55, 1.30
SRR6820990, 39.95, 54.94, 1.538944e-02, 1.538944e-02, 10.71, 333.98, 1.03
SRR6820991, 56.82, 71.33, 1.540192e-02, 1.540192e-02, 32.04, 164.29, 1.03
SRR6820992, 55.45, 70.92, 1.516541e-02, 1.516541e-02, 31.01, 170.54, 1.11
SRR6820993, 60.58, 72.76, 1.651092e-02, 1.651092e-02, 32.81, 135.12, 0.91
SRR6820994, 51.64, 75.05, 1.509375e-02, 1.509375e-02, 15.20, 218.27, 1.05
SRR6820995, 39.62, 53.78, 1.536525e-02, 1.536525e-02, 11.78, 329.81, 0.85
SRR6872960, 55.44, 67.62, 1.661802e-02, 1.661802e-02, 18.64, 237.24, 1.07
SRR6872961, 59.20, 71.01, 1.675656e-02, 1.675656e-02, 32.52, 108.48, 0.93
SRR6872962, 61.40, 68.19, 1.899099e-02, 1.899099e-02, 30.68, 123.35, 1.30
SRR6872963, 57.01, 68.65, 1.794007e-02, 1.794007e-02, 36.68, 84.06, 1.25
SRR6872964, 58.70, 70.60, 1.679144e-02, 1.679144e-02, 28.49, 139.71, 0.91
SRR6872965, 58.90, 70.62, 1.728282e-02, 1.728282e-02, 34.82, 93.53, 0.85
SRR7163890, 54.41, 74.33, 1.525305e-02, 1.525305e-02, 25.07, 231.85, 0.73
SRR7163891, 46.22, 70.17, 1.048835e-02, 1.048835e-02, 34.06, 100.00, 4.34
SRR7163892, 42.21, 63.31, 1.699234e-02, 1.699234e-02, 47.62, 53.94, 2.23
SRR7163893, 61.60, 73.44, 1.715905e-02, 1.715905e-02, 30.51, 120.66, 0.89
SRR7163894, 48.30, 75.00, 1.034849e-02, 1.034849e-02, 36.40, 84.92, 3.75
SRR7163896, 56.47, 74.22, 1.521821e-02, 1.521821e-02, 23.47, 216.39, 0.88
SRR7163898, 37.01, 70.89, 9.667366e-03, 9.667366e-03, 39.25, 111.28, 4.26
SRR7163899, 40.55, 64.52, 9.779539e-03, 9.779539e-03, 25.03, 191.94, 2.10
SRR7163913, 57.31, 70.76, 1.579153e-02, 1.579153e-02, 32.47, 130.91, 1.13
SRR7163914, 60.53, 71.25, 1.676850e-02, 1.676850e-02, 25.33, 161.66, 0.88
SRR7163915, 61.77, 73.68, 1.680211e-02, 1.680211e-02, 31.81, 111.41, 0.99
SRR7163917, 37.74, 77.65, 1.033096e-02, 1.033096e-02, 24.42, 166.53, 0.91
SRR7163918, 39.39, 77.93, 1.234366e-02, 1.234366e-02, 32.46, 112.55, 1.29
SRR7163919, 43.37, 77.87, 1.222223e-02, 1.222223e-02, 25.43, 168.60, 1.22
SRR7163930, 38.94, 80.54, 1.514959e-02, 1.514959e-02, 35.11, 124.10, 1.09
SRR7163931, 41.62, 77.41, 3.878819e-03, 3.878819e-03, 30.96, 141.38, 5.70
SRR7163933, 58.35, 71.81, 1.651481e-02, 1.651481e-02, 26.33, 155.56, 1.20
SRR7163934, 58.61, 68.38, 1.607232e-02, 1.607232e-02, 27.41, 179.76, 0.95
SRR7163935, 42.87, 75.68, 9.320909e-03, 9.320909e-03, 24.38, 219.08, 4.08
SRR7163936, 44.89, 56.60, 1.116100e-02, 1.116100e-02, 31.29, 115.94, 2.20
SRR7163937, 46.75, 81.84, 1.064514e-02, 1.064514e-02, 30.76, 123.81, 1.82
SRR7163938, 44.84, 67.36, 1.464208e-02, 1.464208e-02, 34.52, 95.83, 1.03
SRR7163939, 35.84, 72.69, 2.484102e-02, 2.484102e-02, 42.49, 76.06, 7.17
SRR7172057, 39.80, 80.23, 9.581804e-03, 9.581804e-03, 18.82, 257.24, 2.00
SRR7172301, 49.12, 74.10, 1.106794e-02, 1.106794e-02, 31.13, 119.76, 2.65
SRR7172431, 36.35, 74.42, 1.181763e-02, 1.181763e-02, 40.07, 87.03, 1.68
SRR7172446, 61.51, 74.40, 2.077658e-02, 2.077658e-02, 40.25, 82.12, 2.02
SRR7179827, 51.08, 75.71, 1.307355e-02, 1.307355e-02, 22.96, 194.33, 2.60
SRR7179829, 42.71, 67.82, 1.665317e-02, 1.665317e-02, 37.90, 102.56, 2.00
SRR7179880, 53.73, 52.08, 1.646955e-02, 1.646955e-02, 1.25, 98.41, 2.74
SRR7179882, 34.82, 79.08, 8.945433e-03, 8.945433e-03, 36.26, 119.44, 1.26
SRR7179885, 41.96, 64.41, 1.037732e-02, 1.037732e-02, 32.50, 103.75, 1.25
SRR7179887, 70.80, 63.35, 1.964547e-02, 1.964547e-02, 23.03, 196.95, 1.97
SRR7179897, 72.73, 68.82, 2.346949e-02, 2.346949e-02, 27.98, 143.46, 0.36
SRR7179946, 58.40, 72.03, 1.663790e-02, 1.663790e-02, 22.15, 212.27, 0.98
SRR7179947, 60.52, 72.29, 1.695344e-02, 1.695344e-02, 24.62, 163.08, 1.63
SRR7179969, 38.89, 76.13, 1.011432e-02, 1.011432e-02, 40.30, 78.97, 3.49
SRR7180037, 61.47, 76.10, 1.722380e-02, 1.722380e-02, 32.43, 110.63, 0.87
SRR7184256, 36.08, 80.70, 1.062171e-02, 1.062171e-02, 40.77, 80.72, 1.17
SRR7184259, 50.56, 79.24, 1.393403e-02, 1.393403e-02, 39.81, 84.83, 4.49
SRR7184271, 55.80, 75.79, 1.515107e-02, 1.515107e-02, 39.80, 85.80, 1.51
SRR7184272, 36.39, 78.06, 1.150239e-02, 1.150239e-02, 34.34, 118.86, 1.67
SRR7184295, 46.43, 79.39, 1.253947e-02, 1.253947e-02, 17.93, 264.67, 1.55
SRR7184310, 60.34, 70.31, 1.657139e-02, 1.657139e-02, 26.66, 151.21, 0.74
SRR7184312, 66.82, 63.89, 2.308306e-02, 2.308306e-02, 17.08, 294.70, 0.71
SRR7184319, 39.41, 68.86, 9.791125e-03, 9.791125e-03, 36.06, 103.45, 2.98
SRR7184333, 41.08, 82.00, 1.160887e-02, 1.160887e-02, 38.51, 119.40, 1.98
SRR7184335, 43.41, 80.42, 1.177048e-02, 1.177048e-02, 25.66, 182.64, 0.86
SRR7184337, 47.23, 85.39, 1.244531e-02, 1.244531e-02, 37.17, 104.57, 1.59
SRR7184350, 60.50, 73.17, 1.737350e-02, 1.737350e-02, 26.71, 150.54, 1.20
SRR7184352, 51.18, 72.37, 1.864460e-02, 1.864460e-02, 2.20, 98.42, 2.41
SRR7184353, 35.19, 79.40, 1.115937e-02, 1.115937e-02, 15.12, 259.22, 2.00
SRR7184356, 56.98, 73.24, 1.579749e-02, 1.579749e-02, 31.81, 138.36, 0.97
SRR7184359, 53.46, 70.79, 1.574295e-02, 1.574295e-02, 38.55, 107.69, 1.70
SRR7184371, 39.48, 72.53, 1.100188e-02, 1.100188e-02, 38.86, 81.25, 2.52
SRR7184372, 44.42, 78.51, 1.228099e-02, 1.228099e-02, 35.52, 124.53, 1.76
SRR7184374, 49.28, 79.39, 1.051705e-02, 1.051705e-02, 33.74, 100.71, 2.91
SRR7184375, 37.55, 75.05, 9.752043e-03, 9.752043e-03, 36.68, 107.27, 1.37
SRR7184376, 32.96, 80.67, 9.281721e-03, 9.281721e-03, 17.01, 236.89, 3.08
SRR7186910, 39.39, 68.31, 1.028259e-02, 1.028259e-02, 22.09, 200.57, 1.85
SRR7186912, 34.15, 75.71, 1.033093e-02, 1.033093e-02, 28.91, 155.74, 1.04
SRR7186913, 59.84, 72.82, 1.675976e-02, 1.675976e-02, 25.93, 166.85, 1.47
SRR7186915, 60.24, 74.30, 1.695280e-02, 1.695280e-02, 32.73, 106.54, 0.82
SRR7186930, 36.97, 73.82, 9.710722e-03, 9.710722e-03, 40.27, 83.33, 1.24
SRR7186931, 44.73, 35.36, 9.620717e-03, 9.620717e-03, 27.61, 169.68, 7.33
SRR7186932, 36.65, 81.81, 1.125379e-02, 1.125379e-02, 37.41, 101.13, 1.73
SRR7186935, 39.49, 75.03, 9.766534e-03, 9.766534e-03, 29.01, 143.14, 2.97
SRR7186937, 56.94, 72.30, 1.618512e-02, 1.618512e-02, 39.52, 80.75, 1.11
SRR7186939, 53.69, 75.28, 1.689014e-02, 1.689014e-02, 38.01, 104.93, 1.00
SRR7186956, 58.65, 72.93, 1.618849e-02, 1.618849e-02, 35.80, 115.48, 1.08
SRR7187751, 79.54, 72.34, 2.383391e-02, 2.383391e-02, 30.02, 137.61, 0.67
SRR7187752, 72.67, 69.11, 2.260452e-02, 2.260452e-02, 26.60, 170.05, 0.35
SRR7187758, 81.72, 73.06, 2.415119e-02, 2.415119e-02, 30.19, 125.85, 0.83
SRR7187783, 65.29, 55.08, 2.248319e-02, 2.248319e-02, 34.49, 126.95, 0.51
SRR7187905, 37.77, 63.74, 1.076724e-02, 1.076724e-02, 33.89, 101.36, 1.87
SRR7187908, 53.70, 71.15, 1.584996e-02, 1.584996e-02, 32.20, 141.96, 1.03
SRR7187921, 34.91, 70.33, 9.834076e-03, 9.834076e-03, 19.50, 177.67, 2.29
SRR7191461, 38.68, 78.97, 9.228664e-03, 9.228664e-03, 27.18, 185.23, 2.62
SRR7191463, 58.15, 74.28, 1.566263e-02, 1.566263e-02, 22.46, 235.56, 0.95
SRR7191464, 47.67, 74.87, 9.695015e-03, 9.695015e-03, 21.67, 204.85, 1.37
SRR7191542, 38.99, 80.74, 9.278278e-03, 9.278278e-03, 21.14, 220.62, 1.65
SRR7191544, 74.03, 59.86, 2.767686e-02, 2.767686e-02, 31.94, 125.32, 0.74
SRR7191545, 83.30, 74.21, 2.305205e-02, 2.305205e-02, 31.02, 130.69, 0.97
SRR7191562, 59.21, 70.03, 1.687174e-02, 1.687174e-02, 30.65, 117.90, 0.88
SRR7191565, 74.28, 72.49, 2.186357e-02, 2.186357e-02, 29.75, 138.74, 1.14
SRR7191566, 28.36, 73.46, 1.078947e-02, 1.078947e-02, 29.98, 121.77, 0.88
SRR7191567, 48.67, 77.17, 1.013468e-02, 1.013468e-02, 24.98, 165.99, 3.84
SRR7191679, 28.56, 38.76, 1.536522e-02, 1.536522e-02, 14.52, 307.21, 1.09
SRR7191710, 78.57, 75.70, 2.608266e-02, 2.608266e-02, 35.37, 90.18, 1.01
SRR7191711, 58.94, 73.79, 1.657265e-02, 1.657265e-02, 22.10, 219.23, 1.02
SRR7191713, 40.32, 75.95, 9.341021e-03, 9.341021e-03, 26.05, 155.46, 1.15
SRR7191718, 39.17, 68.65, 1.025696e-02, 1.025696e-02, 23.53, 178.07, 2.62
SRR7204215, 27.79, 70.41, 9.232997e-03, 9.232997e-03, 16.47, 213.73, 4.60
SRR7204216, 38.73, 75.91, 1.209613e-02, 1.209613e-02, 30.38, 120.48, 1.47
SRR7204218, 57.99, 72.91, 1.654330e-02, 1.654330e-02, 18.37, 249.30, 0.81
SRR7204350, 38.99, 69.90, 1.153552e-02, 1.153552e-02, 25.24, 200.81, 1.09
SRR7204388, 47.07, 77.73, 1.060166e-02, 1.060166e-02, 44.15, 62.56, 4.07
SRR7208760, 50.09, 70.01, 1.288268e-02, 1.288268e-02, 31.37, 118.42, 1.49
SRR7208793, 58.84, 73.05, 1.570773e-02, 1.570773e-02, 31.77, 142.42, 0.88
SRR7208800, 39.78, 82.27, 9.111723e-03, 9.111723e-03, 23.90, 173.31, 1.49
SRR7208998, 39.53, 80.75, 1.216201e-02, 1.216201e-02, 19.00, 250.58, 1.16
SRR7208999, 47.56, 73.38, 9.570441e-03, 9.570441e-03, 30.05, 155.36, 4.67
SRR7209027, 42.30, 89.91, 4.767383e-03, 4.767383e-03, 27.33, 157.80, 6.52
SRR7209042, 38.45, 76.81, 8.892393e-03, 8.892393e-03, 20.37, 186.54, 4.10
SRR7209043, 46.39, 71.17, 1.090573e-02, 1.090573e-02, 38.93, 79.73, 3.96
SRR7209044, 42.79, 76.19, 9.729238e-03, 9.729238e-03, 26.37, 153.17, 2.24
SRR7209045, 62.71, 73.86, 2.025804e-02, 2.025804e-02, 17.41, 274.44, 0.61
SRR7209049, 47.02, 73.40, 1.302949e-02, 1.302949e-02, 22.90, 214.75, 2.13
SRR7215280, 55.15, 71.54, 1.509632e-02, 1.509632e-02, 27.19, 196.77, 1.05
SRR7215281, 66.31, 61.38, 2.117854e-02, 2.117854e-02, 27.01, 155.08, 1.60
SRR7215284, 31.95, 65.55, 2.683567e-02, 2.683567e-02, 32.39, 127.41, 2.69
SRR7215285, 42.17, 81.05, 9.254282e-03, 9.254282e-03, 26.66, 180.00, 1.42
SRR7215288, 36.90, 67.46, 9.276190e-03, 9.276190e-03, 31.02, 158.96, 1.79
SRR7215289, 42.25, 77.10, 1.176840e-02, 1.176840e-02, 45.24, 57.33, 3.24
SRR7215512, 61.24, 70.81, 1.757398e-02, 1.757398e-02, 21.57, 213.41, 1.19
SRR7215513, 59.53, 72.76, 1.591692e-02, 1.591692e-02, 39.20, 83.65, 1.04
SRR7215514, 47.65, 75.10, 1.047020e-02, 1.047020e-02, 29.35, 128.37, 4.17
SRR7215515, 47.45, 68.37, 6.078998e-03, 6.078998e-03, 31.40, 126.47, 9.09
SRR7215517, 40.15, 84.08, 1.330739e-02, 1.330739e-02, 37.05, 97.60, 0.67
SRR7215519, 57.48, 75.29, 1.637466e-02, 1.637466e-02, 24.93, 214.07, 0.92
SRR7215570, 75.52, 70.13, 2.355430e-02, 2.355430e-02, 23.53, 195.07, 0.79
SRR7215572, 52.55, 69.45, 1.607889e-02, 1.607889e-02, 35.41, 125.37, 1.19
SRR7215573, 41.10, 73.41, 1.041975e-02, 1.041975e-02, 28.40, 141.43, 2.49
SRR7215894, 39.36, 70.96, 9.185812e-03, 9.185812e-03, 34.36, 117.58, 1.45
SRR7215895, 43.85, 74.88, 1.035064e-02, 1.035064e-02, 16.69, 266.40, 4.51
SRR7215898, 56.88, 73.18, 1.568454e-02, 1.568454e-02, 28.99, 192.48, 1.06
SRR7215899, 35.95, 69.75, 1.259486e-02, 1.259486e-02, 27.85, 141.95, 1.34
SRR7215914, 60.60, 71.32, 1.692107e-02, 1.692107e-02, 18.42, 265.97, 0.99
SRR7215918, 37.30, 72.83, 9.983675e-03, 9.983675e-03, 31.43, 141.35, 1.48
SRR7221115, 37.34, 82.96, 8.884945e-03, 8.884945e-03, 33.70, 141.03, 1.54
SRR7221278, 58.44, 66.47, 1.653282e-02, 1.653282e-02, 34.62, 132.28, 2.13
SRR7221343, 59.83, 74.41, 1.626179e-02, 1.626179e-02, 41.08, 69.16, 0.90
SRR7223040, 31.78, 67.98, 2.858630e-02, 2.858630e-02, 39.72, 92.68, 2.25
SRR7223048, 30.56, 64.26, 2.923158e-02, 2.923158e-02, 40.88, 83.62, 2.18
SRR7223049, 57.35, 69.81, 1.697151e-02, 1.697151e-02, 21.56, 226.51, 0.92
SRR7223062, 61.75, 74.31, 1.659594e-02, 1.659594e-02, 26.06, 146.44, 0.85
SRR7223063, 59.69, 74.13, 1.581093e-02, 1.581093e-02, 34.08, 113.85, 0.98
SRR7223065, 42.44, 76.28, 9.784373e-03, 9.784373e-03, 24.43, 182.01, 51.09
SRR7223081, 36.43, 83.02, 1.077537e-02, 1.077537e-02, 22.36, 208.93, 0.90
SRR7223082, 79.25, 72.22, 2.499461e-02, 2.499461e-02, 32.11, 112.66, 0.82
SRR7223083, 50.42, 62.18, 1.340819e-02, 1.340819e-02, 33.89, 111.60, 4.70
SRR7223085, 37.73, 78.32, 9.110888e-03, 9.110888e-03, 32.47, 146.90, 2.74
SRR7223088, 58.89, 76.74, 1.668590e-02, 1.668590e-02, 24.72, 167.69, 0.89
SRR7230210, 61.07, 71.17, 1.685313e-02, 1.685313e-02, 27.69, 141.18, 0.84
SRR7230211, 35.54, 69.35, 2.807787e-02, 2.807787e-02, 40.60, 89.09, 3.44
SRR7230214, 73.03, 69.90, 2.376591e-02, 2.376591e-02, 35.03, 95.97, 1.27
SRR7230216, 54.54, 69.07, 1.505184e-02, 1.505184e-02, 24.01, 211.38, 1.14
SRR7230218, 32.11, 68.73, 2.784854e-02, 2.784854e-02, 38.23, 100.00, 2.15
SRR7230230, 37.31, 69.05, 9.129674e-03, 9.129674e-03, 26.68, 163.11, 1.62
SRR7230231, 58.10, 67.65, 2.018279e-02, 2.018279e-02, 24.10, 241.26, 0.64
SRR7230232, 61.03, 74.64, 1.668126e-02, 1.668126e-02, 34.18, 96.96, 0.91
SRR7230236, 40.77, 47.61, 9.475340e-03, 9.475340e-03, 1.21, 98.35, 4.19
SRR7230251, 57.26, 56.33, 1.161134e-02, 1.161134e-02, 33.71, 99.03, 4.50
SRR7230350, 59.34, 72.89, 1.657257e-02, 1.657257e-02, 26.29, 150.75, 0.95
SRR7230351, 45.82, 69.25, 1.654508e-02, 1.654508e-02, 24.04, 175.31, 1.26
SRR7230353, 39.45, 70.22, 9.990684e-03, 9.990684e-03, 33.30, 104.33, 1.30
SRR7230355, 35.80, 67.28, 9.011095e-03, 9.011095e-03, 32.86, 147.89, 1.26
SRR7230378, 60.41, 71.25, 1.722103e-02, 1.722103e-02, 28.78, 132.33, 0.90
SRR7230379, 42.64, 70.87, 1.220062e-02, 1.220062e-02, 36.53, 97.85, 0.97
SRR7230390, 48.20, 79.29, 1.374239e-02, 1.374239e-02, 34.20, 99.33, 1.12
SRR7230393, 45.05, 82.85, 1.194008e-02, 1.194008e-02, 38.32, 88.42, 1.90
SRR7236567, 29.38, 76.94, 1.005549e-02, 1.005549e-02, 36.75, 98.98, 1.14
SRR7236570, 38.09, 87.44, 3.874342e-03, 3.874342e-03, 33.92, 116.40, 8.24
SRR7236572, 62.51, 72.36, 1.688785e-02, 1.688785e-02, 34.46, 101.14, 0.91
SRR7236574, 60.40, 71.48, 1.914968e-02, 2.0484648566353716, 18.58, 252.00, 0.84
SRR7236578, 39.03, 70.92, 9.710878e-03, 9.710878e-03, 27.96, 142.64, 1.37
SRR7236681, 57.37, 68.68, 1.664506e-02, 1.664506e-02, 18.66, 265.75, 0.93
SRR7236685, 35.99, 75.70, 1.000787e-02, 1.000787e-02, 39.83, 106.25, 2.35
SRR7244271, 48.70, 72.33, 9.701958e-03, 9.701958e-03, 31.40, 131.89, 2.81
SRR7244275, 36.89, 79.28, 1.144381e-02, 1.144381e-02, 37.26, 87.18, 1.42
SRR7244279, 61.37, 72.54, 1.715764e-02, 1.715764e-02, 31.28, 113.77, 1.09
SRR7244312, 79.48, 61.93, 2.400932e-02, 2.400932e-02, 32.84, 114.89, 1.17
SRR7244329, 35.43, 86.92, 9.237290e-03, 9.237290e-03, 33.89, 114.62, 1.20
SRR7244360, 42.77, 74.50, 1.007525e-02, 1.007525e-02, 39.10, 100.00, 3.82
SRR7244361, 45.38, 81.52, 1.412806e-02, 1.412806e-02, 42.50, 65.51, 3.03
SRR7244362, 44.45, 77.66, 7.363098e-03, 2.258268964151317, 20.04, 222.46, 5.17
SRR7244365, 64.58, 59.84, 2.148391e-02, 2.148391e-02, 37.33, 97.69, 1.29
SRR7249510, 60.97, 68.43, 2.021874e-02, 2.021874e-02, 31.83, 116.13, 0.63
SRR7249511, 38.35, 64.00, 8.743151e-03, 8.743151e-03, 14.86, 259.22, 1.48
SRR7249515, 72.33, 67.48, 2.299592e-02, 2.299592e-02, 29.43, 129.23, 0.34
SRR7249516, 43.77, 84.09, 4.278651e-03, 4.278651e-03, 28.30, 180.57, 2.13
SRR7249519, 20.98, 45.56, 9.978773e-03, 9.978773e-03, 16.08, 237.86, 12.65
SRR7249679, 58.57, 76.75, 1.620978e-02, 1.620978e-02, 24.39, 167.38, 0.90
SRR7249690, 36.93, 73.39, 9.328290e-03, 9.328290e-03, 25.61, 188.62, 3.00
SRR7249691, 79.02, 77.03, 2.326232e-02, 2.326232e-02, 28.11, 181.82, 0.21
SRR7249695, 39.78, 76.86, 9.787554e-03, 9.787554e-03, 23.01, 172.82, 2.45
